newspaper,title,mapped_title_sentiment,new_content_sentiment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,PSG stunned by Botafogo after Messi lights up Club World Cup,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,US refuses visa for members of Senegal women’s basketball team: Dakar,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Seven arrested in London over Iran embassy ‘altercation’,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"More than 53,000 evacuated in central China over heavy rain",NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Australian trial says tech for social media teen ban can work,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Venice divided ahead of billionaire Bezos’ ‘wedding of the century’,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Thousands protest in Iraq against Iran-Israel war,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Russia might try to take Ukrainian city of Sumy, says Putin",NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Thai PM meets army commander in attempt to defuse political crisis,NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Over 400 asylum seekers on Greece’s Gavdos island: coastguard,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,UK MPs vote in favour of assisted dying bill in historic step,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Most of Europe’s bathing waters safe for swimming: report,POSITIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,US appeals court allows Trump control of National Guard in Los Angeles,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Israeli forces kill 60 Palestinian aid seekers,NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,US judge orders release of pro-Palestinian activist Khalil,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Pro-Palestinian activists break into UK’s largest air base,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Macron says Europe must become ‘space power’ again,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Audit report finds over ‘Rs1tr irregularities’ in Punjab,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Benazir Hunarmand Programme: Zardari launches initiative to equip youth with skills,NEUTRAL,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"IMF has nixed 25% rebate for teachers, NA panel told",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Moro violence: Police register FIRs, make arrests",NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Tens of thousands join pro-Palestinian marches in London and Berlin,NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Tax on salaries, imported solar panels cut",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Ogra flags fuel stock readiness amid regional tensions,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"In suit against Imran, PM says defence wasting court’s time",NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Finance Bill: Safeguards in place to prevent misuse of arrest powers, says FBR",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Maryam announces Rs2bn package for rural women,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Israel signals it could act on Fordow before Trump’s deadline expires: sources,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"PTI ready for serious, result-oriented talks: Gohar",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,All SC judges must be nominated to Constitutional Bench: Justice Mansoor,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Israeli fire kills 8 near Gaza aid centres, 4 others: rescuers",NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"New Pak	US ties to help reduce tension in region: Hoti",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Barrister Gohar, Omar Ayub, others acquitted in two cases",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Investigators say int'l terror outfit behind attack on JUI-S chief, others",NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Two cops martyred in Swabi,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Sana Yousuf’s killer should get strictest punishment: Tarar,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Four killed in Kurram mortar shell hit,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"PPP, JUI-F chief discuss evolving political landscape, budget",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,JI stages demo outside PA against denying Karachi its due share in budget,NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Followers of all religions are equal citizens in Pakistan: ISPR DG,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,The News Education Expo 2025 brings various higher education institutes under one roof,NEUTRAL,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Mayor complains of Karachi’s exclusion from Export Development Fund to federal minister,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"One killed, two hurt as street light pole falls on family",NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Airport cop suspended after ‘bribery’ video goes viral,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Installation ceremony of Ikebana International Karachi Chapter 204 held,NEUTRAL,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Various parts of city receive drizzle for second day,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,‘Taxing solar panels to not reverse transition towards clean energy’,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Security policy for banks issued by South Range,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Non-duty paid cigarettes, other material worth Rs648m destroyed",NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Glowing tribute paid to BB,POSITIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"PFA discards 3,000 litres of adulterated milk",NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,World Punjabi Conference starts,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Punjab eyes target of 6m cotton bales,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Budget-making process, financial regulations highlighted at PA’s technical session",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,5 cornea transplant surgeries performed,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,FJMU among world’s top 200 varsities,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Ex-VP PHF Women Wing passes away,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Singer enthrals audience,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,‘Modern skills in police system need of hour’,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Experts call for leveraging renewed international interest in Kashmir dispute,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Sports complex opens doors to special children,POSITIVE,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Visa applicants denied basic facilities by visa processing companies,NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Commercial Market Satellite Town: a blend of tradition and modernity,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,NUTECH holds graduation ceremony of differently abled students,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Climate threats leave coastal hospitals vulnerable,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Cheques distributed among RWMC workers for successful Eidul Azha cleanliness drive,POSITIVE,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"NUML, Korean university sign LOI for academic collaboration",NEUTRAL,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Lawyers urged to help end deprivations of people of KP's merged districts,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Efforts urged to ensure peaceful Muharram,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Foolproof security being provided to tourists, says IGP",NEUTRAL,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"May 9 events: Officials directed to produce witnesses, case property in next hearings",NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Three persons drown as boat capsizes in Swat,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,ICCI stresses globally accredited training to boost skilled workforce,POSITIVE,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,US President Trump discloses $57m earnings from crypto venture,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Tesla set to open India showrooms in July with Made-in-China EVs,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Rupee seen stabilising around 285 next week,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Middle East tensions put investors on alert,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Telecom sector’s average revenue per user climbs 50% in five years, says brokerage firm",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Budget dialogue urges climate fund, end to fossil subsidies",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"FPCCI criticises budget powers for tax officials, seeks policy revisions",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Untapped mineral wealth holds strategic promise for Pakistan,POSITIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"‘Survive, nothing more’: Cuba’s elderly live hand to mouth",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,South Korea’s chief trade negotiator to visit US,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Gold rates rise Rs1,465 per tola",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Pakistan seeks furniture export boost with industry training in Peshawar,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Pakistan showed grit, says Tahir Zaman",NEUTRAL,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Pakistan in semis,to take on Qatar",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Australian opener Konstas says he has ‘come a long way’,POSITIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Infantino endorses Pakistan’s vision,NEUTRAL,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Naqvi meets former chief Dr Naseem,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Bumrah strikes before Duckett and Pope hold firm in 1st Test,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Flamengo floor Chelsea at Club World Cup, Bayern edge out Boca",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Lehecka stuns Draper to reach Queen’s final,POSITIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Benfica knock out Auckland in delayed Club World Cup romp,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Teams from ‘south’ have Club World Cup heat advantage: Kovac,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Alvarez promises Crawford bout will be one of his ‘best’,NEUTRAL,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Marquez continues dominance with Italian MotoGP sprint win,POSITIVE,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,First phase of PCB skills development camp ends,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Lions slump to warm-up defeat by Argentina,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Mbappe out of second Real Madrid Club World Cup clash,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Macron says Europeans to ‘accelerate talks’ with Iran,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Yemen’s Huthis threaten to attack US ships if it strikes Iran,NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,VP Vance says US troops still ‘necessary’ in LA,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Suicide blast kills 20 anti-jihadists in Nigeria,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,News Analysis: Pakistan’s wobbly tightrope between DC and Tehran,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Origins and future prospects of Iran’s nuclear programme,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Countries call for restraint, return to talks",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,US bombing of Iran started with a fake-out,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,B-2 stealth bomber priciest warplane on earth used in Iran strikes,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Trump betrayed not only Iran, but his own voters as well: Araghchi",NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Govt mulls three taxation measures to raise Rs36bn,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,AGP flags Rs147bn 'non-transparent contracts' in KP govt audit,NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,What if Iran blocks Strait of Hormuz?,NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Israel-Iran conflict: Dozens of passenger aircraft stranded,NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Strikes on Iran mark Trump’s biggest and riskiest foreign policy gamble,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Pakistan-India ceasefire hinged on dialogue, but ‘that is not happening’: Bilawal",NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,1124 helpline set up to redress public complaints,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Key Bangladesh party files case on alleged election rigging,NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Twenty killed in suicide bombing at Damascus church,NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,JI chief says US destroyed global peace by attacking Iran,NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Leghari orders no power cuts during Muharram,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"PTI seeks immediate release of Imran, inclusion in strategic decision-making",NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Kashmir settlement imperative for lasting peace: Dar,NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Iran to continue its nuclear programme: ambassador,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Widow appeals for protection & justice,NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Without ‘buyback guarantee’ pharma firms won’t invest in vaccine production: officials,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,11 FIA officials suspended over Lesco corruption charges,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,KSA trusted friend of Pakistan: NA speaker,NEUTRAL,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Baloch leader killed in Khuzdar attack,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Six dead in Bannu clash,NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"US attack on Iran brings world to the brink of war, says Rabbani",NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Governor concerned over governance in KP,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Transgender person found dead,NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Federal budget — from blueprint to action,NEUTRAL,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,The News Education Expo concludes after disseminating information about higher education prospects,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,"Robber killed, another injured in police encounter in FB Area",NEGATIVE,NEGATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Zinda Hai Bhutto Zinda Hai!,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,‘Women suffering in silence due to shortage of female gastroenterologists in Pakistan’,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Faisal Edhi praises Benazir for her humanitarian services,POSITIVE,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,SHC dismisses appeal of convict in drug smuggling case,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Experts highlight misconceptions about vitiligo at awareness seminar,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,CITY PULSE,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Rs5bn recovered from electricity defaulters,NEUTRAL,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Career counselling: questions and answers,NEUTRAL,POSITIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Pre-monsoon rain turns weather pleasant,POSITIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Seven injured in roof collapse,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,13 die on road in 24 hours,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The News,Two held for robbing people on pretext of home delivery,NEGATIVE,NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
